Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI,Comfort Category
27.296767608227448,6.873145287709003,7.498283657206133,60.70245089850556,60.37715217325912,4.2034631398586795,50.70775353121992,sand,medium,14/10,high,80,High
28.874864762628263,5.323057471421936,6.426886939531344,58.70442997543333,55.63141634692397,3.9780529215499345,48.12072523052717,glass,medium,12/12,low,35,Low
25.071996451215362,6.496431436536441,7.078072704181683,61.039725061485555,52.768558050226574,5.878589573259878,34.49794717931975,gravel,high,14/10,low,55,Medium
25.60985407336028,6.530335485193279,8.456772244128326,104.73749208081449,47.82394124354768,2.1635162911072294,14.606856701314458,sand,low,12/12,low,45,Medium
25.016246065698983,6.380938551301403,7.3371735127935205,111.72794599645893,60.72986058573078,4.833977231711519,45.23159820109649,gravel,medium,14/10,low,75,High
27.702588043249417,7.1256535797076515,8.474892498138718,134.19667053215747,47.42388944443731,3.19665651021526,14.065157082370545,glass,medium,14/10,high,75,High
26.471739187092513,6.719116924305941,7.289970722144328,36.92397256980119,49.06316858043287,4.902261175889742,53.70119512662888,sand,high,12/12,low,45,Medium
27.19663707513686,6.795159014568557,6.724245269777842,66.12577574491232,64.81268068099145,2.376273498576196,33.35678023945946,sand,low,12/12,high,70,High
28.473929792376275,6.588393280460565,7.153149970938452,89.67913409473316,58.64584294087871,3.8403686422272476,56.08518429504228,glass,low,14/10,high,70,High
26.704694265391076,5.875900736707801,6.608490845102699,120.2874034711879,53.50806928567132,2.0978316738527774,20.03443325751573,glass,low,14/10,low,50,Medium
27.15356837297693,5.759342387877644,6.672656272562133,66.557765136041,39.01642352198381,6.277835230452247,42.1555160633927,sand,medium,14/10,low,40,Medium
27.381224297560664,7.91291627227935,6.864075208243755,138.7917068141768,46.68053675747853,4.487371578706694,47.491026194518824,glass,low,14/10,high,95,High
26.700692846121896,6.687964734928787,6.650918539745011,132.43596554868404,64.01101207594742,3.902946526738038,12.223600784758872,gravel,low,10/14,high,80,High
25.83627183149004,6.240562413777779,7.104555544528614,89.39162797050662,50.9581946776337,2.9463992525175686,52.9897027105136,glass,high,14/10,low,35,Low
27.673602101119545,5.689626300549231,7.678344046544051,138.02937327903248,46.711232686794446,2.616327484849432,54.25619998572642,gravel,high,14/10,medium,35,Low
24.759667857482793,7.549519987237263,7.851815625544167,128.3016669030634,53.07479936196859,3.4012239222520066,57.27559231150154,gravel,medium,12/12,medium,35,Low
26.488306077840466,5.481934058123851,6.760383255984211,42.02902550970136,61.68918189153753,3.9567329357568886,16.575671382135102,glass,low,10/14,low,40,Medium
26.37950562158704,7.344376495564395,6.798401790961034,159.29558873341202,45.79836712577938,2.6719914934736195,66.32043015583913,sand,low,12/12,low,25,Low
29.634285569675434,6.945617599544997,7.598512329658136,48.47270602862059,62.0770998954155,5.173477208859332,35.929953269442215,glass,high,10/14,low,5,Low
26.00205484725098,4.8480455807138005,7.058852328884837,141.2758951000755,59.26652183086693,3.070312638091604,25.384452865664215,gravel,medium,14/10,low,60,Medium
28.700728470697985,6.00417534830253,7.607975555035326,41.16426529494241,46.02986947459951,4.209303204405433,22.770124872176883,sand,medium,12/12,high,65,Medium
27.291676281653757,6.3362161730789905,7.941661632390033,149.34392219480625,58.554526075850184,5.155464930453251,17.716550561989234,gravel,high,12/12,medium,50,Medium
26.04180067318976,7.801584645985681,6.9412363582871786,70.59179764489912,55.273306492145856,6.311319477251304,30.64918615627984,sand,medium,10/14,high,75,High
26.091161591761498,4.554138755339599,6.701826339995555,102.35172486956985,62.096944501714354,4.63500725203535,12.331636201824308,sand,medium,12/12,low,40,Medium
24.830080946870478,5.055933814352681,7.286612840853093,106.13826379036911,34.08086799504205,5.347671121755848,34.832750635098726,sand,low,14/10,low,35,Low
27.45941296945058,7.950469268453053,6.879904537333433,151.104703281301,42.87795971713312,2.3557684703882833,63.44532557552501,gravel,high,10/14,low,20,Low
27.932765990664645,6.706332781873327,6.06617408832155,59.80845000643311,58.95672761498863,4.9287941956172405,53.2045119730542,gravel,high,10/14,medium,45,Medium
24.704007097763935,6.107179743917745,6.862251710865547,46.038270773041816,35.56173989969261,3.734031469845191,66.81599801164586,glass,medium,14/10,medium,25,Low
27.54140122050559,8.516244119119335,6.890684480680557,89.48081220874624,41.32516648847529,3.8273908720845635,22.60724947555982,sand,high,10/14,high,80,High
27.26916718507812,7.895457135925481,6.680957327739252,145.1237116844585,40.11304816093133,2.88113752642349,36.39515384093988,glass,high,14/10,medium,60,Medium
28.016012876651306,6.924035008472422,6.547992254572563,104.41721777192987,39.227896707052615,2.8220807173478666,59.410843646120455,sand,high,10/14,high,30,Low
26.87293274350353,6.0205546973912485,7.038461610960507,142.4217617915082,52.148585243605375,3.327191006482838,57.02455597519213,sand,high,10/14,high,65,Medium
26.1036163995189,5.995409380044479,7.434449227644037,50.271006250896406,34.875276677627454,5.953476146570021,53.41036275887866,gravel,high,10/14,low,25,Low
24.113588200683456,6.210687267840625,7.424575948962334,135.29948045296845,34.77600975820911,5.06722363543674,15.134980622862829,sand,medium,12/12,medium,55,Medium
28.56025101103154,5.707802158580783,7.949597501193168,61.218990065804405,60.57926723798385,7.44861947083479,60.00600561134759,gravel,high,14/10,medium,0,Low
25.92383693146144,6.103471592268816,7.684082871812533,119.26841685800247,49.39269251301183,3.6570309319153407,39.44171824939027,glass,medium,10/14,low,60,Medium
27.23110401420888,7.589785674624719,7.1434882930353725,46.00558238554,57.410355629571946,4.298562331098053,17.878894846477625,sand,low,10/14,high,85,High
27.960822525867215,8.467397509320337,7.520659195892787,49.04651868973811,59.08997084808831,6.936671774000327,38.45253926497461,sand,high,12/12,high,40,Medium
28.179807374957992,8.227120935302505,6.297049107099755,138.8546526353241,63.59359933436477,3.035414034309108,43.15662511752726,sand,low,10/14,medium,60,Medium
28.84185352891959,6.8329251766049035,6.494246613025414,88.01741096068395,34.36534783765703,6.113057815516479,63.78516931672659,sand,medium,10/14,low,0,Low
26.949996551924503,5.653361170748973,7.125509951057655,62.50519259711719,36.34035053648363,3.862882031882757,49.64104210796149,sand,medium,12/12,medium,75,High
26.274589027539065,7.5170755144129755,7.279116853531849,44.493044182519625,63.200309450423035,6.5560912616812566,18.430858934373394,sand,high,10/14,medium,45,Medium
26.526482151016285,8.26053559021233,7.6941267237415945,78.67125965858865,33.729057140227425,2.20036530486239,12.871717439930444,gravel,high,14/10,low,50,Medium
25.679947286269787,5.348708655236101,7.953368156417997,133.2977038650958,49.195564532423965,3.276659564413696,43.992572871332534,glass,low,14/10,high,50,Medium
27.83111402288167,6.602998276835574,6.560092877906829,127.206873625437,47.5046124185388,2.4876283789098137,17.80349328102615,glass,low,10/14,medium,70,High
28.34062666890677,8.214094392228898,6.843126023570728,149.70921136985467,56.25669598510011,3.6053612710283143,38.52671610861522,gravel,low,12/12,medium,85,High
26.465104360679195,6.933912211449109,7.169036844181031,144.74919442595345,64.74271109365854,5.971712447162818,14.261279089824932,sand,high,14/10,low,60,Medium
24.325292034361205,6.350059969628531,6.601932255868851,149.9803043588745,36.42590128281239,3.9707283310399566,16.76898985223587,glass,low,14/10,high,55,Medium
24.83247263524688,5.755957996619133,7.200060629110695,44.516099976956724,51.43579387036547,7.164626094311774,65.3219184631188,gravel,medium,14/10,low,0,Low
26.61804571195463,5.279361383665661,6.313883240489496,79.52338291437003,46.77474265395986,2.6023997835604016,55.567124346725876,gravel,low,12/12,medium,35,Low
26.345917134260613,8.148726238762077,8.245125403615392,128.92636389991893,62.18153883931299,4.694510739107521,49.30134900772192,glass,low,14/10,high,70,High
27.394546796322448,6.446888744973426,6.628358034864607,131.34559651927287,37.383504992797,4.626982211139102,56.09020794617613,gravel,medium,14/10,medium,70,High
26.30751234968776,7.4031029234222485,6.842252194654909,83.90263915568586,57.2234007161887,4.901932688739968,23.531543063484293,sand,high,14/10,high,85,High
29.12824700246128,6.051626662384201,6.914478986787246,117.46850825031655,60.32282584986912,3.468741152186788,57.15332765072519,glass,high,14/10,high,35,Low
26.51136959586651,6.6867382698764235,7.4519925075852305,52.88115079996651,63.89333024298175,6.592929741035291,63.041574862211284,gravel,high,14/10,low,20,Low
28.360575142301403,7.498794203265553,7.1679035311412385,134.58718788556578,58.41887245955663,5.492743381374039,23.142084097838044,gravel,medium,10/14,high,75,High
25.030452213194728,5.903477135506152,7.200404204991219,130.6530428224806,53.16313304728222,2.497872470270839,68.57678299070494,sand,high,14/10,medium,20,Low
27.042417059012006,8.25813800424342,7.531111464808934,92.8808227323498,48.844958643179446,5.849743972111764,43.48255740256475,glass,low,10/14,medium,70,High
29.02200724194443,6.165170820037491,7.317200526153844,157.7361017215178,64.48359552432989,2.0464702413468254,28.977529111458164,gravel,low,12/12,high,45,Medium
25.13026096360006,7.57462748391906,7.594633228442415,152.11923431983294,61.507924953239765,2.678090172853818,49.14523527934562,glass,low,14/10,medium,50,Medium
25.326060784647318,5.824982721093007,6.2941583712258025,105.08108852492181,53.35174150072117,2.3496265512210304,38.358679583525095,gravel,medium,14/10,low,35,Low
27.127157231052788,6.053790422217175,6.170670916272582,103.0430401301538,41.84899465106503,4.7845832787231135,25.262731578081084,glass,medium,14/10,low,65,Medium
28.50091344973094,5.318920656040128,7.533103802750677,73.23363022698683,52.36236015942476,2.091936842749394,48.142923634307074,glass,low,12/12,high,45,Medium
29.826405084042,7.67619311754833,6.2712331458118316,71.81043210152708,44.88911605726684,3.988481793579725,44.48844586360866,gravel,medium,14/10,medium,55,Medium
25.688511422824103,6.26089271321852,6.562152741123909,122.50728795045457,63.29624363986356,4.014111424105895,18.845325576043056,sand,medium,10/14,medium,70,High
25.39055816791177,6.8722730141666695,7.113677436194612,91.11068474952408,39.61243162653779,3.3052474102632226,16.137987958639066,gravel,medium,14/10,medium,85,High
25.73000565911975,7.386687255272179,6.769417663072381,78.96151146704946,39.338732306730044,5.442706685725265,18.85810013500334,sand,low,12/12,medium,60,Medium
29.322169164493577,5.032769266664453,7.9921806260798895,100.69721922620003,44.931429093260455,2.081865955709243,52.57549711619997,gravel,medium,14/10,high,15,Low
26.797271336966425,6.112246778362955,7.649715787597562,85.14671404808475,34.27542979432043,6.5468212278855775,28.52831686471417,sand,low,12/12,high,60,Medium
28.26388822106661,5.215895348049541,6.81381936947464,87.895250886837,51.72454655560509,5.868558901277349,29.323765067200153,glass,high,10/14,high,40,Medium
26.975229984733883,5.656714534900031,7.663832150817367,45.086663933849344,64.23233891499764,3.914789288004697,52.471237716536955,sand,low,12/12,high,40,Medium
28.022247844756023,7.819306529021802,7.215462425544142,156.27938806869983,59.277609535270166,3.9116431810762937,43.465706055607605,glass,low,14/10,medium,75,High
27.145200288720783,6.066083148437646,7.108363425007786,93.44782281217996,42.983312582729226,3.6662427569359193,29.457612288554362,gravel,medium,12/12,low,85,High
28.60639778009589,7.467479875318969,6.991164119135476,56.455099317820974,58.53056269353839,3.9552944718320586,23.8690907255752,sand,medium,10/14,medium,85,High
24.49265483027566,8.121360595971828,7.71791820385391,48.936182510434804,62.904839858178214,5.876530317906554,15.890987981912534,gravel,high,10/14,medium,20,Low
28.692675093349347,5.523234499747983,7.505686023534701,73.72438693057804,63.898640643159816,5.991526117723015,55.325453035955874,gravel,low,12/12,high,30,Low
27.02184947060351,6.3419634213213785,7.317623913549608,109.7340705215989,63.34839291774281,5.839420454576527,21.12854296505736,gravel,high,12/12,low,55,Medium
25.703545401883133,7.408268715175521,7.088701181665512,137.46998691332666,56.237035412814045,3.5107166589548555,46.67611198567155,gravel,low,14/10,low,80,High
26.966929953044055,5.657378874575199,6.926069972250306,129.1913800879452,46.355676463086446,3.1055387353397683,61.38595989112907,sand,low,10/14,medium,50,Medium
28.119775501679673,7.243871403612204,7.409806557311568,56.08588602061587,35.51613849405944,4.8722727187054735,33.52299638150234,gravel,low,12/12,high,80,High
27.008018422988858,7.405906474066523,6.940081866844978,156.04751930420468,53.05018204392801,1.9343664243147412,47.38015450774461,gravel,low,12/12,medium,65,Medium
26.848460616290406,7.727858464606709,7.605836478151674,96.34810886025568,68.47230223114629,5.536684293933573,59.937891718515644,sand,high,12/12,medium,40,Medium
28.17414020330492,7.289885744107128,7.763849772709869,96.91856022644453,35.362017544887195,2.681843421710473,47.26004240578511,glass,medium,14/10,high,60,Medium
27.859340987847165,5.939586167743818,6.942460443731496,60.11670068350921,34.67462339577933,3.194999322905521,24.80321006284477,gravel,low,12/12,medium,75,High
25.75916323461254,6.313727192947191,6.511037953057147,163.77197745397956,51.77418005986178,2.340356206366793,64.69022790804401,sand,medium,14/10,high,30,Low
29.339383839371013,6.109101822378405,6.563140031572098,53.36109921808395,44.60752354293999,4.278435681492845,41.95855800410174,glass,high,10/14,medium,40,Medium
26.388460586379537,6.062307800152762,7.191122174472591,71.00565126710241,57.62305773602129,5.503143817262631,28.85985112006819,sand,medium,14/10,high,90,High
26.885778000247168,6.016827858735242,7.264174699632919,144.29082525932594,39.25718563951952,3.3056410558885685,33.6106211901899,gravel,medium,14/10,medium,95,High
26.074157511708997,5.86314580978412,7.506721673985665,47.03656262920677,44.82111557455278,2.926218852825732,35.483856206349245,glass,medium,14/10,high,50,Medium
27.50500866294991,5.373233896128504,6.740840242061414,96.964327580515,33.48307666013171,2.32661918859569,71.07551659386657,gravel,high,14/10,low,5,Low
30.669730908962727,7.361477338058931,7.691783443301241,75.63503183249135,38.999155940135104,4.556433371678416,15.647314270904655,glass,high,10/14,medium,35,Low
26.235426849540243,7.720733130292365,7.035152432070393,124.09386016820193,35.542091970617584,3.051144947830058,54.47136470389642,sand,medium,14/10,medium,80,High
28.63628039487063,6.212614750264005,6.490503188862768,160.2089895117505,60.21271156061191,2.6499530130833566,15.106280365776735,sand,low,14/10,high,45,Medium
26.587145156766656,8.435750235767264,7.188238156472431,55.23471115091022,54.09854798586269,3.683695078396356,35.56311184144495,sand,low,14/10,low,90,High
24.474328759646692,7.774124441630576,6.354321248147155,128.27226501947345,62.081353906554924,3.4727236502223495,17.74467341816731,glass,medium,12/12,medium,40,Medium
27.2532614677877,6.668198260921534,7.972187944037251,49.580388992588894,45.52875286337314,3.5382262894453267,35.28478830448554,sand,medium,14/10,high,70,High
24.90702228679288,5.810155548782726,6.685040659776138,140.445586483535,56.81268025354724,5.295908420838476,50.90826811203421,sand,high,14/10,high,10,Low
25.856850970730775,5.975913931385263,6.545645574448134,49.26611028863307,60.60756872499636,5.2929051950491575,20.222973021227276,glass,medium,10/14,high,30,Low
28.02533268738895,7.2720867574588945,7.14071821681133,163.08626713316107,49.13154718118403,2.5407693977493757,40.27312229158888,glass,high,12/12,low,35,Low
25.331328365093004,8.167823010753882,7.073921097032891,58.10868353731143,55.849137583874686,4.862096838454373,37.3242191783716,sand,medium,14/10,low,80,High
24.64702785383298,5.151283535581848,7.157766687366159,91.51352644850208,61.350991541754155,2.471872242879829,21.927638318623575,sand,low,14/10,low,35,Low
26.176147755580768,5.4001383577748685,7.2345289472446135,94.70597873113739,39.18995973246193,5.328440241240661,28.600135545686943,glass,low,10/14,low,50,Medium
26.675829530790473,6.103436579902828,7.100686236962038,108.38020770247759,56.10221975775849,2.8699770852832915,32.80156599270588,glass,high,10/14,low,55,Medium
24.248425487943106,7.010345870034515,6.431693207150228,148.75607958819793,45.331530025059465,4.923114256230165,28.202534465867448,sand,medium,10/14,high,50,Medium
27.00890865316737,6.3152485629908615,7.97752156650463,104.50274029899562,44.52334416716885,3.1813752217862232,42.43369059072545,gravel,high,14/10,high,65,Medium
27.06179376773076,7.436474364875104,6.272525599343976,88.63696455154458,44.73146450322791,4.186015074490024,57.38352708538616,glass,medium,10/14,low,45,Medium
27.54673609776109,5.575526268421926,6.758860417644594,124.10470460177076,50.2114244225059,5.955320143940857,31.049135567911303,glass,high,14/10,medium,45,Medium
30.4301829817738,5.8964507823167684,8.473918316477137,95.2932320877344,39.25946700795869,2.008390715398346,49.25846085214852,gravel,high,14/10,medium,10,Low
26.054413606735498,7.079120335121123,7.541447568337134,118.48239442105346,41.87495293333358,6.303319655682845,16.3228012627691,sand,medium,10/14,high,65,Medium
26.26949783652824,5.807646475506132,6.667034359919029,85.54493447734453,44.955208980897076,5.929337718146327,30.634176775289504,gravel,high,14/10,medium,50,Medium
27.99820789397765,5.172102099153562,7.249989348891448,85.07037840977691,60.464028968566154,5.261571072729459,13.130433503740097,glass,low,10/14,high,60,Medium
27.56729058573118,6.871923405662926,6.9140308682911265,141.7452192813327,54.11746199480613,2.111881512388045,26.496163905003076,sand,low,10/14,high,85,High
26.186423733349013,5.449522581197672,8.276792620938174,77.52941814201884,58.080391756737,4.725398839193502,60.681135995210404,gravel,high,10/14,high,15,Low
26.411187843412147,5.7144855257208444,7.444475821883515,68.00611876115794,65.80452594081778,4.479059861891596,68.17086513834818,sand,high,12/12,medium,30,Low
29.68468254031906,6.728722979625348,6.629273770447086,98.91499334001794,46.36578963743834,6.499722613057873,40.655543846437006,sand,low,12/12,low,30,Low
26.29317322413684,7.060379616286846,7.02299742198876,74.25259267449073,44.87711063847714,2.753729230597756,63.23325189930443,glass,medium,12/12,high,50,Medium
25.93246101118209,6.7399991657295155,6.483387339456854,139.87824125720275,48.04549730727387,6.43828158251335,32.51435995082915,gravel,high,10/14,medium,30,Low
26.89749457225455,5.675039773730984,8.121630873053624,59.5083837331464,34.85037431801531,4.179715263616194,30.20794249338513,glass,low,10/14,low,40,Medium
27.461901940711837,5.16548324063596,6.443550616691208,104.6857476252133,42.7675328594371,3.2140516991009274,30.625872185211588,sand,medium,10/14,low,50,Medium
27.20767477235983,7.4133302608487766,7.622407912353033,83.87391426890835,49.60330210193407,6.726123440881982,54.35439020386882,sand,medium,12/12,medium,50,Medium
25.059232706658193,7.275598211543041,6.74400428225949,86.99778923041723,41.39852021302014,6.560187426987764,43.50109846381814,gravel,low,10/14,low,45,Medium
26.945840036675527,6.789874857292095,6.550066214155085,101.47285522090881,47.77800847529611,6.030433231443429,28.613026085179065,sand,low,14/10,high,70,High
31.47216254047325,5.757943004242223,7.959647329276487,130.58392360277645,46.191873322053986,3.6587574935446425,10.976551221419506,gravel,medium,12/12,medium,35,Low
26.964562211096247,6.467064732781498,7.161172576574951,109.18261998982139,49.07042692941215,5.1263650097910265,67.31183832825208,sand,medium,10/14,medium,55,Medium
25.24465992280911,5.507223680159413,6.965681834254365,129.35787949195304,38.19285499397472,4.157153299901948,62.25335276428342,gravel,high,10/14,low,10,Low
26.222030848389277,7.926089374913717,7.791487367672099,92.74394122582048,66.6175572130455,5.4492600543889385,55.95286124522506,gravel,low,10/14,high,55,Medium
26.175823335592327,6.404281587891363,7.414660510017299,75.52686813901516,69.44956837724152,5.120279810452847,59.18371308083201,glass,low,10/14,high,60,Medium
29.344569354484964,5.854591099046029,6.544073176323142,51.33389630870997,43.06264361590873,4.495336235756328,22.756654869116876,glass,medium,12/12,low,30,Low
26.24155426836441,6.9534114688432975,7.027671223367588,138.3302412847227,40.207482140121904,4.95180468756291,13.84037851635823,sand,low,14/10,low,90,High
27.396129473665496,7.828775429153345,6.994246324732759,108.3233004450493,62.64774083998852,2.9201667462860996,18.842856027437442,glass,high,10/14,low,50,Medium
26.7857175381451,6.8432331158921045,6.042483261258194,105.79838766612862,48.37895051726296,3.6705830708736635,40.4487070443825,sand,high,12/12,high,60,Medium
28.524733747810906,7.209834011664395,7.173344128752515,133.51660444379326,52.75674825164715,5.234743084451661,14.377022140170387,sand,low,10/14,high,75,High
25.296625735774484,7.44360802238171,6.812457983453472,91.98579910838343,48.93577808852833,4.808313701726064,64.70904429146412,gravel,high,12/12,medium,40,Medium
25.742265910667705,6.92087453967917,7.658719088204104,111.32889833092433,49.83200275664124,2.7034433551865322,17.559393288776008,gravel,high,12/12,medium,50,Medium
26.35846492825658,5.105668609105161,8.076881906665275,121.90245433832466,65.18249452305577,5.042687286381649,32.4545317887008,glass,low,10/14,medium,40,Medium
25.90517787216258,5.608302859818476,7.065679059415512,157.55478539887844,51.48676016031487,6.944821152070342,58.811612077816704,sand,low,10/14,medium,25,Low
27.553397815551286,5.854145136510215,7.7664178237260035,55.777379188513976,56.13962709613595,3.4848245531973183,11.662497940960169,glass,high,10/14,high,50,Medium
26.501114239625895,6.725841140596013,6.995760059348054,158.68648450012103,43.00258911157152,3.821583150674347,57.13326619144249,sand,low,14/10,low,65,Medium
26.21446078405576,8.464213920121205,7.198943445205824,79.64014083490076,38.05910286900218,6.936653638886503,40.41054838970574,sand,medium,10/14,medium,70,High
25.37845647472846,5.259761200668183,7.081416695836908,54.075011381944314,63.327745117858775,5.2854907444613755,50.73399720962267,glass,high,10/14,medium,20,Low
28.8635862950747,7.766299191600329,7.5030306094782935,66.82826772514171,42.009775353625606,6.735096478822121,9.982859238964915,gravel,low,14/10,high,60,Medium
26.858866435195285,6.8045635795510195,7.849984988924678,152.07944277928067,51.3365471282262,2.6452817476113797,27.85659568806789,gravel,medium,14/10,medium,60,Medium
25.06238230382607,4.344208197595387,6.847583911094426,150.4440111320264,60.68181642079093,5.089442132908259,52.84335108476677,glass,medium,12/12,low,0,Low
28.511557915294183,6.728120449967979,6.653264422582279,156.27270254885426,46.483974773836444,5.730583502757024,57.82141413377024,gravel,high,10/14,low,15,Low
26.97236037822971,5.58010833058238,6.615073610333316,126.31267582402207,56.0133139520351,3.3426086484412796,57.577211129326066,gravel,medium,12/12,low,45,Medium
26.312629919302267,5.358474822326838,7.367284576331236,90.37256672467022,40.666710922103476,7.63083064780455,65.32082286274807,glass,high,10/14,medium,10,Low
27.211493165709555,5.810758951287277,6.808120301483185,152.68585756717476,54.23364282157277,4.689056768013543,62.31369852613452,glass,medium,14/10,medium,40,Medium
28.125430129371075,7.318285407174831,7.49485562948187,53.94326706927096,44.91969047244584,3.6329108843227074,61.5299939922388,gravel,medium,12/12,medium,55,Medium
26.649382005168015,7.086571019535029,7.127680024691927,140.3067922962688,62.993613130418794,6.211140816280293,65.87713178152883,glass,high,10/14,medium,20,Low
29.088936611934315,7.539345690310211,6.221901009685766,76.60714188326284,47.978842053198704,3.33864385892485,55.03463084758443,gravel,high,12/12,low,10,Low
29.025801005195568,7.545011455967918,6.756840747788195,79.1191038299874,53.34585535317777,4.2617057016406275,39.94570155299711,gravel,high,14/10,medium,50,Medium
26.34514392854606,7.604204179448827,7.56517454742376,96.41391589602853,55.588011485360184,6.243386213726793,26.71840988937634,glass,high,12/12,low,35,Low
26.832804020463477,7.351281668576012,6.695575958404818,72.7330222819698,39.08686554019759,6.070325862964134,36.18733541718851,sand,medium,14/10,medium,65,Medium
25.82723130390879,5.654567080659849,7.1732604827996855,104.31335659692137,50.56980529909674,5.183014854749527,64.3468075861593,sand,medium,14/10,high,35,Low
27.893915455519974,5.322313254744129,7.6538382838041645,152.8342763309767,38.11153542217981,6.9286108503358825,12.149472089350892,sand,high,10/14,low,10,Low
27.159601363734872,5.951957055710218,7.290152834677095,118.87119054007121,55.930885069807225,6.445189487049622,21.561713709812302,sand,low,14/10,high,65,Medium
24.922931217420228,7.504812980169804,7.256789192936858,122.6969086392995,38.28649007753333,6.387583676043246,22.21548722786468,glass,high,14/10,low,20,Low
29.116561534699322,6.875590482825509,7.4521063980906215,153.65923243979535,58.58600856768825,6.877412159576222,35.62609717786616,sand,high,14/10,high,30,Low
27.135611876119306,6.819512085097144,6.883967998272504,42.23677955193043,55.0085335536751,3.479124515463662,46.69683218217058,gravel,medium,12/12,high,85,High
25.089884605393387,7.74506923157581,7.766482857002079,81.88171820238071,63.19836029043524,2.857877404287354,55.35265171777626,glass,low,14/10,high,45,Medium
28.426057420151203,5.363960241051636,7.625620690796497,92.62610798461242,55.2356143342272,6.722326012967077,28.94146885417987,sand,medium,10/14,low,30,Low
29.328406449602458,4.456394892597461,7.464189040667386,133.0868066633147,53.67590244474772,3.8734502592710056,38.45782394780239,gravel,high,10/14,low,15,Low
26.312490549274855,5.99223097738606,7.209963078303132,145.1437818720534,44.45273698054936,3.37394830643829,48.3262206116123,sand,high,14/10,high,70,High
27.65575856763134,6.836582517990799,7.950253662767055,101.74416971703896,49.26682345983851,2.828520448035764,69.93150015646428,glass,high,12/12,medium,15,Low
27.069645787111398,7.688842335442369,7.098437877115092,87.97418531524217,46.13589015442386,2.0837525240215906,9.902310784591958,sand,medium,12/12,high,85,High
26.601501504234914,5.451598481767843,7.800635976585684,54.36829379648804,45.77183762648609,2.993358882512448,34.06637592820809,sand,low,10/14,high,50,Medium
24.669831298012085,5.571298852769509,6.815109250238241,94.6086498034202,55.40475114953832,2.8565328657335907,46.381374121125916,gravel,high,14/10,low,25,Low
26.80343146729364,6.88489886653986,6.718155101041781,146.4049842366009,62.15180107715646,3.6302419751766175,13.682194725582617,sand,medium,14/10,low,75,High
26.435183464661,7.304440785759803,7.497243649919397,114.41902470465975,56.13798549808321,6.29381575056732,42.91572320228657,gravel,medium,10/14,medium,75,High
27.804802917463903,7.426395848885535,6.8327554910214285,46.33443390118182,48.77655665108549,3.0870032055471994,15.105208907318152,sand,high,12/12,high,70,High
26.367654499899988,7.583771560055002,7.395095217626546,105.19488851392335,58.66686790138085,6.458841004498266,14.332063106233278,sand,high,10/14,low,50,Medium
27.521993750346496,7.593983176127417,7.306042427257688,78.21163216567878,37.89496434167912,2.8379048346871913,32.392580718603966,sand,low,10/14,high,80,High
24.237712768281764,5.9833984083972895,7.495385889025317,116.99292730712034,60.12763732248916,6.850414816489018,54.14077097115599,gravel,low,14/10,low,10,Low
27.220955974728138,6.213967278743527,7.129555965655858,92.78683976186996,60.224213049705924,4.915617938025973,35.110842675077336,sand,low,12/12,low,80,High
27.348643710798243,5.02191086580311,7.657198583669084,88.24744334103208,41.81134173280976,4.046034592176161,15.614376065932452,gravel,low,14/10,low,65,Medium
26.442735001238223,6.645177719734789,7.3581692149728175,152.38187599329868,46.98704963434579,5.416086416873043,51.28743770820816,sand,medium,12/12,low,50,Medium
28.453873816730543,6.975617899344936,7.089883858115423,107.6139933533291,53.1747700236288,2.163179706686538,22.350446054389707,sand,high,12/12,high,60,Medium
26.56855498022374,5.822007237717832,6.445572832472892,132.03094468847627,60.0274678780961,2.0699357947722947,23.695640086538578,sand,high,12/12,medium,30,Low
26.577465226916527,7.188967015227039,6.316191700265221,40.107220833713896,52.00574289188186,3.195888065795228,16.883413945102227,sand,high,10/14,high,50,Medium
25.059713838804445,8.240696223801258,7.4292589350199965,65.7259766540313,40.445363746567836,5.330226141824832,10.49362472689398,gravel,high,12/12,medium,60,Medium
26.74060490625224,5.483877105324955,7.504306838518417,41.19605400108975,60.299361916457556,4.434710575232228,69.59190952958559,gravel,low,12/12,low,15,Low
27.50536119449398,5.320199719848147,7.558870026444595,50.34897986500146,53.054590802004256,5.3260882494640756,43.96094836293197,glass,medium,10/14,medium,55,Medium
25.76078187399184,5.132773621495485,6.90856740023237,119.85843008279527,46.33678284469159,2.7235214546055686,69.16445022809044,sand,medium,14/10,low,25,Low
27.164661952407595,5.925076553101732,6.684676592479612,78.41868263451711,52.71741141128424,3.695751143010953,59.24567733109852,glass,medium,12/12,medium,50,Medium
28.809384809045426,5.30587525043087,7.371876326895286,133.02536438190828,48.833883804811336,3.9101963895101854,58.45781332519391,sand,medium,12/12,high,55,Medium
25.71321223237142,7.223743481766601,7.022590451617079,111.6246755071088,54.91127047273033,3.5177528590285982,20.844657228663493,sand,medium,10/14,low,75,High
26.075612239521266,6.736138280809695,7.7705414454559945,59.650509067900664,31.741671353603365,5.050557811940422,33.90049735981336,gravel,medium,10/14,low,60,Medium
26.49632724398401,6.247763741440979,7.02459590445865,143.28238432756302,44.89931826176522,3.5612301426277226,11.904182270306249,sand,medium,14/10,high,100,High
