Temperature (°C),Dissolved Oxygen (mg/L),PH,Hardness (ppm),Humidity (%),Density (fish/L),Nitrogen Load (mg/L),Substrate,Noise Level,Light-Dark Cycle,Water Flow,ECI
27.038393819193114,5.173153232183828,7.437316923735235,137.5150805550805,40.4704542488326,6.790181483674622,40.8414502862464,gravel,high,14/10,high,50
26.65167372087777,5.950183151747929,7.780130072793611,168.06727058524964,58.559820344903635,6.299792154829736,21.644157917106806,glass,medium,10/14,medium,35
26.36068972432782,5.305197380853995,6.67950666722946,62.057498000512474,54.974898036627934,3.315072667743486,55.65047479766983,glass,medium,10/14,low,40
27.042091202476982,6.608670593489146,6.737548989229054,79.98071896476885,54.761440688352295,7.005912228251914,47.40726497298733,glass,medium,10/14,high,60
26.439575983037592,5.766695537055944,7.802462063837797,97.68036085240952,43.94720319309291,7.562899250539132,56.57213027008366,glass,low,12/12,high,20
25.55638314457543,5.085466765536,7.73150189195288,145.95137105767273,41.19811960547972,5.722333057478302,12.190009039583497,gravel,high,10/14,high,35
28.202357086471867,7.283972134381323,7.399099984969932,111.04056025539458,55.43339604376981,3.503486471277966,48.965240566827475,sand,medium,14/10,low,80
26.614435217892357,5.480100836926245,7.699271052168739,41.4698618765859,38.93271073505437,2.093528367110323,30.95498708944763,gravel,low,12/12,low,35
28.890553642196576,6.688891262951418,7.433857624366013,156.33443880742723,57.122422274696696,3.3316023705866233,61.73525635864214,sand,medium,10/14,high,45
24.326183168284373,6.709139102764036,7.4859339691901985,82.90409191347594,49.196416555373645,2.4221163001504302,40.25127615516892,gravel,low,10/14,medium,60
26.694067155076016,5.347981406180621,6.701112580879538,135.36181913438602,57.56938508702681,2.355181257210645,27.469780954954544,gravel,medium,14/10,low,55
27.24261977050581,5.005338921534422,8.346073760757726,76.34209730865783,58.439343899409266,3.4258361880572954,44.60643169673824,sand,low,14/10,low,55
25.35565771554532,6.0215717890552645,7.83543834065944,52.79776830415752,71.46526495089566,2.6999502971625517,18.83226116827597,glass,high,12/12,low,20
27.843466748559592,6.200799161370864,7.777164682327613,101.88919604962896,63.829406829109516,3.6012772648012588,53.58860034539513,gravel,low,10/14,low,55
27.161527042215784,8.102220380805429,7.85926671737522,86.87133331955721,36.07099928196043,2.2240399199521472,68.1326819311911,sand,medium,10/14,medium,30
25.114882277854132,6.86628386017669,6.772830549778057,136.50376950755893,50.194685731432415,2.833347091605719,17.08112326046636,sand,low,14/10,high,70
27.095117303844066,7.635192742817748,6.41302747408667,50.36939945754366,34.76012340429366,6.066392228417956,54.910051566375195,sand,medium,14/10,low,30
29.067463120563755,7.687418556494178,8.015512426387186,133.3775962408688,59.5947772012571,3.3341937366398797,37.73715957028776,glass,low,10/14,high,45
24.01548303887049,6.652148190113118,6.083271651134887,69.95319415318355,41.69935013350467,1.9775541479483871,61.83136544901777,gravel,low,10/14,high,0
28.879265773442114,6.18215117728449,6.704248437600978,49.14373367063814,43.55776442298016,6.718123557366252,62.149289593086216,sand,low,14/10,low,10
25.858048081387587,6.92020101375995,7.390957217129317,138.11950844638918,42.136921641837866,3.1485895274249427,63.77731654255848,gravel,medium,12/12,high,55
28.182341741723352,6.274996000474768,6.972096804282914,127.53331953632303,55.820422876606145,2.1726952011489913,15.563129075130885,gravel,medium,10/14,medium,75
28.454188632478164,7.1726892571525465,6.959076703326546,43.70342063730972,44.70635308526104,2.6218446142469016,44.18883511562529,gravel,high,10/14,high,50
25.618143119365225,5.406529786833502,7.7622125807313305,107.47950458766661,40.328870127076875,2.307526444784114,15.20084806364026,glass,high,12/12,medium,30
27.541641069967717,6.352608487676321,7.595593463032034,85.14011374955136,37.147486083190365,5.43023137668744,16.261561458791164,sand,high,12/12,medium,55
28.840676592473688,5.278936608250903,6.611567720710322,87.6517290186593,51.63729645589477,3.537041444411111,12.5654566900584,gravel,high,10/14,low,35
28.39491497203831,5.663567395926287,7.345359051207127,160.97570560377878,56.89768303425835,4.082013889272751,13.240820746177397,glass,low,10/14,medium,55
25.640598919727307,7.10132436111419,7.28026135209536,154.3621043097528,54.82079143661741,6.335931598708638,24.604025195438105,gravel,low,12/12,high,55
27.87207231035969,5.8612135571257955,7.114271355604123,164.02359031015547,62.468255134148094,4.0450179080857325,14.34413090067852,glass,high,14/10,medium,50
25.442462246811726,8.14992635478081,7.342955093864848,134.84996929884915,62.93490198538463,3.344863975377987,46.981865198035166,sand,low,10/14,low,70
29.34683930811821,5.677395852327701,8.34025500448439,64.50043810170679,36.00575200419581,6.2182841406491125,38.307775618815036,sand,medium,14/10,low,5
26.245008078079216,5.752697044943384,6.8609853834231105,75.35942305763075,59.54200811016841,4.180607692153755,44.90649181595362,glass,medium,12/12,low,65
27.846290425828375,5.555245296184954,6.856771088392861,91.2632169151883,37.73610755109367,4.405241706156007,9.621389483697119,sand,medium,14/10,high,80
26.289196464583828,5.928916254210504,6.8642157017946035,143.36912418068098,57.10022018111611,2.041950611032858,13.607095450420061,glass,medium,12/12,low,55
26.78566667158801,8.763074915152252,7.480215881525753,92.01062018820078,43.23013089574612,3.8701607036118384,28.22327805637589,sand,low,12/12,medium,95
25.098672937721723,7.742683014612942,7.047470596041559,87.38726171701742,49.370955607776494,4.319828403533557,11.100169976269335,gravel,high,14/10,high,75
27.16086909090119,5.431569565023515,7.147483281595029,102.46303435642535,34.50349530361896,4.874053659570645,71.91732634465562,sand,low,12/12,high,45
25.388491336285618,5.947470283747235,7.844208077079138,160.81842771125127,40.32699666937072,2.229916107182406,33.36347712665307,glass,low,12/12,low,15
28.0236752870811,6.9378768051036594,7.124992857859966,142.77867786630492,64.43393523427464,2.8405833961263154,43.25626779763257,sand,low,10/14,low,60
23.704161175738676,7.8950232580390365,6.805884403582091,81.51101283576403,59.0224401704983,5.701002917498358,17.27936805344165,glass,high,12/12,low,30
29.012294260740017,6.67032251585195,7.2875510362859535,82.03971375931647,44.64712806610048,3.763629317838115,12.347361310640698,gravel,medium,14/10,high,75
25.048281225756668,5.702226295232742,8.168060934567915,59.876497991614634,54.627489416304925,2.6366524702392464,40.31820431883984,glass,high,12/12,medium,20
26.87724794648723,7.428451731425877,8.434389938989272,106.45104942558659,39.82018733558199,2.535799105498935,50.384914860932255,gravel,low,12/12,high,45
28.37118850124204,5.852622038955807,7.144966031010313,46.98902240821507,51.67803001987581,4.845620544992979,15.010033285377137,gravel,high,12/12,low,35
26.356126837436687,7.04206125399041,7.406286727687266,104.48256134845367,57.89489720839467,4.6118126389081615,78.1333485433701,glass,high,14/10,medium,50
27.321462332718756,5.288386450081207,7.403935804888328,85.26791427096383,68.94023777653663,4.726120079074418,70.53034608801939,sand,high,10/14,low,20
27.316962502664975,6.283177444570763,6.158345089412056,104.57847609485938,36.04872681633316,6.2609454291072275,20.80145582988977,gravel,high,10/14,high,35
24.355222457762242,7.3674710661910465,7.339800987853877,161.95239209879063,62.15352803105826,2.7967463906425807,46.19576931721506,gravel,high,12/12,low,20
27.377815893026735,4.955532228482022,6.524254385435884,80.90205540931166,61.18079281841231,5.253415396889994,20.50139083151053,glass,low,12/12,low,25
27.108147963815142,6.066230413531639,7.64421770892721,51.38983169100567,53.35863355283449,2.381413961174,64.50099220079446,sand,high,14/10,medium,35
26.453276839877933,7.345967779891347,7.515132219649187,85.63073635492637,36.44984407731754,3.174141443919149,68.11552921395027,sand,high,10/14,low,25
27.236033772119526,7.637536059330559,6.879784531190789,40.37930151448265,50.54131318758832,4.29576840350062,37.3996161160955,glass,low,10/14,medium,80
28.61995459088738,5.842301589894408,6.3696194794198835,72.21544439080532,56.75267891380973,6.223497068674231,37.335073745222836,sand,low,10/14,high,30
29.123655031132934,8.377684863456093,7.504362727963568,54.79575616326905,55.48194053128436,5.64790224252614,59.21760849069243,gravel,medium,14/10,low,30
27.364008384820817,8.471111685980965,7.094288661015688,115.99267544796609,41.12857169076637,3.0966343407930137,44.82308489761873,gravel,high,10/14,high,80
24.22049660792147,5.145163211802142,6.0346392682005074,93.67021226906282,48.805917102733254,2.47530009811534,22.80116587884431,gravel,low,14/10,medium,30
25.781578334464815,7.024510409418327,7.099028007936636,126.15495755159324,56.15134916254461,6.146768765281315,55.48905791516969,gravel,low,12/12,low,40
26.079532754082134,6.056123508188211,7.30014121057225,145.66587369701452,47.61985070401887,6.1448640340866385,43.86807006249477,glass,low,12/12,low,60
27.502079267238578,7.110056480417534,6.845876941970249,103.59455146176118,42.02963907619124,4.141364255924086,69.7983042729446,gravel,medium,12/12,high,65
26.921921307556175,7.3473246984207385,6.456980556434192,131.62604855070927,63.1213865488213,3.3679580213753586,50.00943671353104,gravel,low,10/14,medium,55
30.787047531772533,4.905537565268263,7.061860983674588,58.62064745498037,57.091676257841605,2.765107599076282,35.9892722658587,gravel,low,14/10,high,35
27.986894866618258,7.531943151543711,7.646131053413967,87.09009964249123,44.310980640329966,4.560935882289958,28.420285218951047,gravel,high,12/12,medium,70
26.320656852184193,5.81458751074306,7.228048652335615,39.60258144784399,51.393350685544824,5.372929119398471,47.99486307083606,sand,medium,12/12,low,50
28.46959290920725,8.653612346452455,7.8266901391659385,89.68148749366837,47.040703574120386,3.4690490142717954,17.3199197948318,gravel,medium,12/12,medium,65
27.64070711035284,6.244304552042068,7.27666550197311,124.3961437891517,63.00683985090481,3.7643569707075946,46.611723825503866,gravel,medium,10/14,low,80
26.428369772177394,6.883777747639761,7.500230001452145,45.56785360319492,46.20368785515588,3.592512531962099,62.69029927692418,sand,low,12/12,medium,45
28.174703164077535,5.408577643623132,6.816483258970081,118.32799106938755,49.46027859531402,2.7238467914252227,55.14753356657727,glass,medium,10/14,low,30
28.61127570751962,5.48375547302913,6.918573870103607,152.41982062320574,59.31332046823017,4.3671029106750945,34.225487582037275,glass,medium,10/14,low,45
26.784973619251282,6.879959080528573,7.756084374711728,63.34146216456284,57.021712890917456,2.733888886852541,23.54456396488847,sand,medium,14/10,medium,80
27.044096755753706,6.6502960957150545,7.06833972419388,65.94203097258064,40.374221368883184,3.4450613194874475,61.90958310654584,sand,low,10/14,high,65
29.470754045202366,7.576270767280539,7.020993864295149,44.737608366335124,50.39825730575062,5.227405570295152,17.434172279752193,gravel,medium,14/10,high,55
28.541823075963034,6.878771365325836,7.257195581235864,128.46953339301956,52.25629731777723,2.7762196194251594,69.88900674600765,gravel,high,12/12,medium,30
29.31345034167591,7.52910523432116,6.943038904255186,100.09592421925699,48.44122096960317,2.914368964467914,63.78749586959483,gravel,medium,12/12,medium,30
28.341114141060373,6.337672821704695,6.5846502506250575,109.93020444158569,33.9163973251824,2.7538525942178933,20.79067128980708,gravel,low,10/14,high,60
27.659449651560184,6.183213211418238,7.193001332076091,102.87420661648342,57.98209740124368,3.1287429628169754,46.90176245352486,sand,low,14/10,medium,100
26.424279740522433,7.232482484618095,7.595274878947127,136.30195843723055,39.18325599045482,5.230617346353375,59.39768534445438,glass,medium,10/14,low,40
26.24231683123164,7.465780569031706,6.336078330596345,144.12913770530596,44.34340389911839,4.805853985355693,37.36508573155979,glass,medium,12/12,low,60
27.458130526943048,6.974882838488514,7.341925887503294,69.51745970951487,47.96529337264058,4.325926311520553,69.29261983026953,sand,medium,14/10,high,70
25.523841771980972,7.67127984289265,6.699128085362832,86.88435954074785,35.83480576828769,6.044206096979521,59.6368530625003,glass,low,14/10,medium,35
26.325911949881963,5.902907885048348,6.61555111237406,136.09364250188713,40.02502406959271,3.218232173745708,63.919756982311064,glass,low,14/10,high,40
27.1285047750527,6.329918456805226,7.554859032953549,113.92245363192406,63.24078331323067,4.212001618757915,50.07794738076265,sand,medium,12/12,low,55
27.50116452150558,5.45471159721983,7.212807231112166,88.09886820774284,44.88216654225489,4.432555912795304,57.310388197805786,sand,medium,10/14,low,55
25.90065532161009,7.617691163416237,6.883159846715675,77.4208612783953,44.22520650676314,4.18836519628617,68.53767872691401,sand,medium,10/14,low,45
26.685488618998498,4.909610759519047,6.473604441674447,42.008622099251525,64.62133782397952,5.985112874717209,49.480693309905206,gravel,low,14/10,high,25
25.590725744934602,5.943294822874678,6.707365985607653,48.2467155876638,45.434511732377736,4.488525864809821,62.35891650115304,sand,medium,10/14,high,20
28.13404079742639,6.888763644605095,6.743875268275073,85.076862890955,55.96959638348596,5.758738938517276,24.772830288269557,gravel,low,10/14,medium,65
27.183965988864394,6.884882122104384,6.984027953534028,126.91542132091017,64.76991216062795,5.959714180049277,24.239228032332402,glass,high,12/12,high,60
29.1380871888312,6.153330992196025,7.0429206160323705,46.22876621795745,40.22573522775124,5.040036411566196,65.6908182709355,gravel,low,10/14,medium,20
24.939205244511022,5.570784097357435,7.103014196559945,82.7236156565162,43.658115419223826,4.18368646831597,38.493103037751084,glass,medium,10/14,medium,50
26.837068844061797,5.9044621759851585,6.6524790667720515,48.50699226873905,43.56456997361608,3.132282833773998,40.06389363091829,gravel,high,14/10,high,50
24.320193778253508,6.375989631347143,6.734246582373524,153.9944762285458,35.850750167987734,4.584965443303878,11.402686145661427,sand,medium,10/14,low,35
25.682627919548064,6.824589834408205,7.631307800636352,94.6585597982615,63.49790369019991,4.603945114088083,50.50385307875129,glass,high,14/10,low,30
24.103586745188956,7.684649854676346,6.7966117633207626,117.94242743289713,41.48292971421382,6.18445916669527,15.022065352388859,glass,high,12/12,low,10
27.13149557927113,7.164919733449952,7.060803018481756,150.03472228325302,49.92981909586271,6.807479817517337,57.10362074747625,gravel,medium,12/12,high,50
29.763675791578212,6.873354545968409,7.023736785631083,76.18055112746737,46.93991944327637,2.6344986538049335,51.36771059393087,glass,medium,14/10,high,45
29.27580314778004,5.4123909193646265,7.623681827705717,137.34533214260702,51.43481388352514,3.422333425008885,55.490212128849855,glass,medium,14/10,low,20
26.020446271939985,8.128570381591482,7.071821864674984,133.65979624249076,58.62227320033431,2.4860359572316235,53.99287145249047,sand,medium,12/12,low,60
26.30226130219585,7.059004419373592,8.03627289048003,84.72005754958442,32.86521202183857,2.1629366137840043,53.88450630810965,gravel,high,14/10,high,35
28.649268405795134,6.305045931214597,7.048688421448923,80.61223632615821,61.79450878534796,5.759327762787358,63.71669053500815,glass,low,14/10,high,40
26.863113712398853,6.278231154164207,7.579286599304354,162.22771646326697,55.73701333718859,3.852365250189253,18.317504169459045,sand,low,12/12,high,75
26.481923557413882,4.857562511507461,6.836872708056024,101.55760808677172,54.84893742431375,6.98233301490648,62.349254142422495,gravel,low,10/14,high,15
28.719300955303094,5.248340211265267,6.894477519088017,66.4805498274829,44.02961970239988,3.200592188456091,24.62117400167631,glass,low,10/14,high,65
25.829674375540833,7.9097284944221435,7.881042614730073,95.68171290511123,53.767788357969955,2.3388655301927597,62.26668931154107,glass,high,12/12,low,0
27.251669807915484,5.045319508925936,7.249029179002538,105.16200883857972,59.28550153708729,4.311330476957636,27.943863396391066,glass,high,10/14,high,60
28.820885372008018,6.383790973838148,7.07593381160815,140.63883950458558,44.30805729315911,3.986925916127828,29.518696543676906,sand,high,12/12,medium,70
28.080741793754054,6.306053305423517,7.291241224334771,71.29883799858138,45.4812241062744,5.105007211705884,46.66571992856322,glass,low,14/10,low,65
27.24092007122986,7.572317473470044,7.571450464467171,163.85809405033024,63.639597312821465,4.36216861307345,44.05106575951254,gravel,low,14/10,medium,75
25.96478726630346,6.764786601341151,6.528963013379592,159.21139418215995,45.68649408976327,3.248521931010175,24.872888827710582,gravel,low,14/10,high,70
25.875565890688602,5.905330039871165,6.562711427737934,154.44755796958964,39.713363766942535,6.007489658626623,27.012657659979777,glass,low,14/10,low,15
26.08277081834099,6.482249997290639,7.292979383355433,99.94737337009526,41.81279982609604,3.761101265443958,38.55287472954508,sand,low,12/12,high,95
27.424689009701307,5.774995970792465,6.889291939117279,147.38808997466836,57.05388483045808,6.296150399582732,46.797412002261076,glass,high,10/14,medium,40
29.68699888852231,5.543772503270713,6.488932080496568,95.38319930129508,37.47711030192642,5.647898601660206,49.358061185638675,sand,medium,12/12,low,10
27.748901757812206,5.384467764493167,7.557946647845558,73.06362821936668,40.53644086056855,4.90160236320992,60.59161583323547,glass,high,14/10,high,25
26.696268374459244,6.6364182924463595,7.06019748701545,94.5270425626538,50.207433305546196,5.555253500653585,36.357845787352446,gravel,low,14/10,medium,90
24.29972413363025,7.521513247362171,7.243697557290102,45.81689138348729,51.49500256073935,3.2418732883875303,60.87997112686283,gravel,high,10/14,low,5
28.79082887085467,7.292135594483551,6.892963782624379,74.6940362081266,37.49509393816876,6.13503449394711,23.344008392616885,sand,high,14/10,medium,50
28.245062718296392,7.122297555555796,6.93300754083513,94.87214750820591,62.645425625611765,2.6548521094892195,52.6583050974857,glass,high,14/10,low,30
26.35287037625723,6.525380928397955,7.845893252787254,150.61439776709017,64.80787247221112,2.206881569994357,26.961197366214467,sand,high,14/10,low,30
30.208380083905844,5.7349590340843415,6.334870033736793,44.61326242089147,42.60385421107221,6.032686431106522,16.918138119811847,gravel,medium,10/14,medium,5
28.348861546809818,7.121073845648809,7.5024065866079095,164.36584115190672,38.082865556461414,3.2085633978175636,64.06182891644828,sand,low,10/14,low,20
28.246299183606855,5.875340257867359,7.3169305557152855,61.85271580792523,51.37172571080836,5.015261449545978,47.47563548430118,gravel,low,12/12,high,60
28.928153177770508,6.529802041525519,6.83894212119076,121.25373274307465,42.29328372992197,2.9238397706459316,65.53546773586324,sand,medium,14/10,medium,50
24.628323085416195,5.655333632380356,6.587989159222414,153.92753274758337,48.16655786417627,5.493929514711486,64.11346671766591,gravel,medium,14/10,low,0
27.45880936607821,4.970197791852592,7.223286257441054,124.83699267264898,41.037143367512485,4.452757934753933,47.34637523990076,sand,medium,10/14,medium,65
29.454320927880165,7.01538890617789,7.223671545942216,125.45362011482214,53.939042355589784,3.761979492429492,44.45698259756614,gravel,medium,10/14,low,60
29.805755588553065,5.537275881095812,6.805646085996768,60.91107232668639,38.014724820237014,2.7371685343815364,23.28172923888931,gravel,high,14/10,high,30
29.332297436456553,6.22402615948585,7.785038779008623,105.33404408721798,52.90281833318969,6.872871128720112,71.29042296448982,glass,medium,10/14,low,0
26.26696660082997,6.72700553493377,7.657201119577406,72.19873827971207,39.58216099468715,3.5214572580521026,30.438408655411784,sand,low,14/10,medium,85
27.644262444887104,7.126990663978302,7.04235118936139,45.98690182545633,47.39247626253389,6.817070557644521,66.73563108493244,sand,medium,14/10,medium,40
26.216268668677955,6.237033326879187,7.773635308680904,155.6421581472263,35.50594946243459,4.645279600442295,57.08365499027028,sand,medium,14/10,medium,60
24.843233782362855,6.32780606865452,7.117703758468184,83.92806279758547,36.71986388099662,6.4484542668792315,40.250209681177665,glass,high,12/12,medium,25
25.953333018659833,6.0794512155452605,6.955755606956289,68.01321116256106,59.917027528671156,6.356679534263824,41.80090616658867,gravel,medium,14/10,low,60
30.416279552486692,7.052756519469566,6.042976696770904,147.38915546863518,43.88705587233193,2.907018105654214,11.666314337254862,sand,low,12/12,high,40
27.731079006742114,7.912428587326351,7.37079306213671,69.0910657822881,39.896329706221955,3.082967883253047,24.450829158102973,gravel,low,12/12,high,90
25.94440059877816,5.048623330622844,7.4452545348225145,118.59283164677542,39.41480733715906,4.96649602980999,34.24092391909792,gravel,low,12/12,high,65
26.1228467925103,6.439237705405459,6.708902085771807,118.13536900196414,60.64611060850408,4.570800519793979,62.27462004275053,glass,low,10/14,low,35
27.286600867152455,6.231495266597943,7.720801990188697,109.79421718846602,56.794987977410536,2.913845228158321,23.658565922068878,gravel,high,12/12,low,50
27.061864501554023,7.973265401587156,7.207148363025823,109.41091183183072,51.468081308949316,4.240380404953398,62.93111807247271,gravel,low,10/14,high,65
26.51167050017291,6.506261967519886,7.23250675298676,139.21224792614748,47.20986389888869,2.717836950101295,52.283183508828124,gravel,high,10/14,low,45
27.011325539783314,6.607894298204104,8.387153128674056,148.11408226380274,40.915176125709685,5.449742175867079,40.31502560794969,gravel,medium,14/10,medium,70
24.533322972916878,7.8835146242140235,6.847950957222303,37.02735631991349,65.83050062147048,4.83938398834878,34.320422616034,sand,high,10/14,low,30
29.32709989400545,6.192099181245617,7.663992158623153,41.17624868363476,37.236596475145255,2.6107862791979364,75.00757071584648,glass,high,10/14,low,0
27.226524549123898,6.98912458247513,7.833656979253641,114.47414701392537,59.24989392471668,2.3431775647986344,13.3494443688669,gravel,medium,10/14,high,65
27.637097932716888,7.142205237244569,6.5052059904704,47.669665131469614,44.37662778888379,2.41233534626773,22.672681512812265,gravel,low,12/12,low,55
28.166300528265573,5.718831900344208,7.545742566114303,94.85457599874051,38.93748016327622,4.311399102926402,39.83854768577354,sand,medium,10/14,high,55
27.67519755049899,5.705764598956403,6.583468299198357,59.39498489915683,57.3964575075229,2.432698522962711,71.22753247490739,sand,medium,14/10,low,25
27.72570776314815,5.231243980498465,7.5299970708403965,110.31354693965226,42.99791753596746,2.6162809182318774,37.39999077082891,sand,low,14/10,high,65
24.35910769080077,4.890453735639746,7.040733401659701,83.9955437418357,48.50233711737877,6.619679931185821,59.418093851458046,sand,low,10/14,low,0
27.599603234419618,8.364145426277792,7.118186221003208,64.15508497568734,62.15253630092808,5.199159578991468,68.720126135722,gravel,medium,10/14,low,40
26.68745442551614,5.11044972201814,7.623686157730758,54.0042920201391,56.697328751735,4.205130698723754,72.95880324900327,sand,high,14/10,medium,30
29.148433528261695,7.522140669366523,7.074262340888741,149.58323749959672,62.804619138305334,5.68664238364189,48.22661767336996,glass,low,14/10,low,45
24.810870569660096,7.130192911972944,7.224815929078971,43.39456023428915,51.146768712743835,5.863568617779977,55.37103824818141,sand,high,14/10,high,25
27.505899515721616,5.132503575426224,8.444303041929391,133.8189100202078,40.77211792297196,4.655191965968196,43.93050758256931,glass,medium,10/14,high,55
26.550868277220083,6.493938051772102,7.953430518926326,94.92410746271756,54.271099639931975,4.471587887884175,64.90931273736776,glass,low,14/10,medium,45
29.694212301355233,5.951135718908395,6.92813409438426,49.74509375652668,37.52401956257364,5.81896114835125,52.906539412963696,sand,high,14/10,low,0
24.674654760897802,5.498564589375264,6.576209864873224,50.29547908921784,46.99194425975467,2.2772726343157506,28.22088521554294,glass,low,10/14,high,30
28.733234836993372,6.110366192640879,7.478543730748299,52.09070086335353,39.28640322684976,5.899562112712663,34.2415193779326,sand,medium,12/12,high,70
27.968199138491098,5.5696882856795495,6.443482264044104,136.68553577705674,66.39931857383485,3.080130199228919,32.6457032237389,gravel,medium,14/10,medium,60
25.34659786202623,6.20886781135216,6.3674345775567955,97.04358483655973,55.53088506892734,6.9268009506646235,20.88617221716987,glass,high,12/12,low,15
28.152693457206496,6.410594134481959,6.80089629257893,119.82365141270104,36.612829135721185,6.549017771296353,64.21916470523806,gravel,high,12/12,medium,15
27.4292986395532,7.749231152137212,7.624802204781889,69.24048460433778,34.59394366896983,2.2742978239394125,64.10902703942695,sand,high,12/12,high,25
30.656550503963498,7.182951171193736,7.706678960322762,57.32585391148753,46.88704384763931,6.127736348480083,69.37749790518939,gravel,medium,10/14,medium,10
26.68785234064007,7.424950526256312,7.068952214054035,135.6601899538583,52.89208599020878,5.715122146639809,41.22678148689333,glass,high,12/12,high,65
27.41912285143799,7.276277069158524,7.054017682280918,120.06996239948491,58.13929450148602,5.863513821746867,18.55900868030047,sand,low,12/12,high,85
25.221272974050578,6.774846921800933,6.919288547734964,80.96252459553314,37.33718638186033,6.011972899101168,56.815012808898764,sand,high,10/14,low,20
26.02229400633524,5.266472935053201,7.732521936734129,158.08468075244465,60.10215104485852,3.116627332208257,62.38127544725809,sand,low,12/12,medium,25
26.97824516893826,5.1710710874910015,7.076464557508075,104.79591267843641,57.84240100791096,2.4349730165970658,67.25834690799991,sand,low,14/10,low,35
27.23430584848355,5.387609452195038,6.449190769148921,142.8802273068383,58.002568000560395,6.70211771790622,17.447760710001557,glass,medium,12/12,medium,35
24.774210820671847,7.5381983238723675,6.809859247578301,118.75361203715667,45.55598381122477,6.3545131503498125,42.09438879917092,gravel,high,10/14,low,25
27.223735686803447,6.563764205196831,7.376824635990782,112.16644641211934,37.19943414024482,6.075276554834811,13.648817491496517,glass,low,12/12,high,65
26.828281335220797,5.053302735756532,8.129539181996929,148.46356642919363,66.91463397413699,5.935243743858826,67.47971239760976,sand,high,10/14,medium,0
28.24869019713487,6.677294557497108,7.614902265470493,76.87616837349583,39.68604914818939,3.082853100867428,67.00120348719197,sand,low,10/14,high,40
29.74476996226545,7.941127198062578,7.571571255123264,127.00636539218141,48.550815303849134,3.5076708584319425,18.683119625881957,glass,high,12/12,high,40
23.38743090607939,6.197999526396245,6.840800396944947,156.79078151370595,54.556560734191464,3.1126070642047874,24.384858608874048,glass,low,14/10,medium,60
27.89720249372232,7.222637989733112,7.245443176175865,137.7590784480983,45.27387601438698,4.94774979088822,32.41356151407517,glass,medium,10/14,medium,90
28.808983098602305,7.364473262918352,7.068317138713222,136.63863486989982,61.473960881812125,6.066826849518705,11.572919481304979,glass,high,14/10,medium,45
27.559623941526436,5.2486402199726125,6.3684151320061195,86.72746188411439,49.2540933685153,6.524753939769641,56.84562971482116,glass,medium,12/12,high,20
28.1695084415847,6.0085060006194695,7.494330063368815,62.022937842526616,67.89852000994532,4.447376937212398,24.406211522023064,gravel,medium,14/10,high,85
30.47303254826298,6.137578630675677,7.73873033842535,89.23964927456906,34.15968271520648,4.56055754165458,68.02883149047051,sand,high,14/10,low,5
27.829859047615287,7.468449573604198,6.906014815370288,99.29873546136623,56.50050471164179,5.421173681530658,50.5530089593405,glass,high,14/10,high,55
27.736833479254155,6.0930594404544856,7.3283461165379915,161.66991590429083,69.43560195670022,3.5235452349734837,25.2234910967671,sand,low,12/12,high,80
24.750315721697433,7.607269920828388,7.227617998124313,108.35019509888383,48.33521850726314,6.84523407267746,10.88580553285411,sand,low,12/12,medium,50
25.52608311215617,5.448390536845018,6.95199766836973,132.58883904620367,35.78402037034073,5.298277689442359,31.169609142543976,glass,low,12/12,medium,50
29.817939398987903,7.709896127934495,7.588071566617312,155.6670302563408,55.43736418949426,5.767700385720658,66.92147426336258,gravel,medium,14/10,low,5
29.52335220480608,7.0870167023664346,7.987213000218866,148.14226380797083,40.89691335117697,3.2471590699433017,39.71419005559667,glass,low,14/10,low,40
26.014570354334552,6.269215301863482,6.324747886762372,115.76961659640233,64.0045642151261,3.915203915890746,51.66109876855126,glass,high,12/12,high,35
24.039557342926138,5.953132975142945,6.40217764344365,55.317964581780984,58.32321283221697,4.966489076621191,38.360280021578745,sand,low,14/10,high,40
27.729382533155192,7.321204401740442,6.369491486587155,87.8033754891256,49.56861535282197,3.014286297564609,45.65587312895243,glass,medium,14/10,medium,75
27.265897328872114,7.642431288445408,6.1165424687840595,51.09307870123625,39.36078200621065,4.127157820931646,33.445039611383905,gravel,high,10/14,low,45
27.954321407967758,7.582945984411755,7.6029586089572545,173.8022235208562,49.51973710081664,2.6256771129532797,43.56614736133924,glass,low,12/12,low,50
26.64361808033449,6.055889387602089,6.753183700774569,140.74850891675726,38.131060263144626,5.383937816261875,60.82203627562483,sand,medium,12/12,low,30
23.443997558676283,7.824309199194277,6.525927850899928,144.21107444467,41.08459653079623,3.049497366692915,49.81365256937811,gravel,low,12/12,high,60
26.554743953381475,7.111315158352016,6.927304933211299,53.340998202810205,42.45309728694246,3.02298859613035,47.735550448824874,sand,high,12/12,high,80
25.957696834396387,5.765377579804292,6.682840627151215,164.4416444203311,59.48445080291472,6.594806924403235,41.356871512092134,sand,high,14/10,low,10
24.69527380024619,5.059056464067166,6.934696657454274,145.44711245962725,36.89171142716436,2.667273480954659,65.6261845134714,gravel,low,14/10,low,5
28.115544811947444,7.6366550979991334,7.088360054142141,142.99248604031615,45.81566388974873,3.2005743582545505,74.6332110397312,sand,low,12/12,low,45
28.777692073282044,5.435726291555866,6.978166641775965,120.42831076728046,56.31002575612562,4.494371261346378,67.11294757682252,gravel,high,10/14,medium,25
